run_index,scenario,seed,simulated_ebitda,simulated_contract_revenue,retained_pct_of_base_contract
2402,downside,42,965297.085988,3024732.757514,0.945229
2403,downside,42,768573.617126,2031179.884475,0.634744
2404,downside,42,883184.396347,2610022.203773,0.815632
2405,downside,42,856237.749712,2473928.028847,0.773103
2406,downside,42,790899.296335,2143935.840074,0.669980
2407,downside,42,765895.427208,2017653.672767,0.630517
2408,downside,42,894589.661607,2667624.553571,0.833633
2409,downside,42,770296.328117,2039880.445033,0.637463
2410,downside,42,848130.819073,2432983.934712,0.760307
2411,downside,42,954329.954615,2969343.205127,0.927920
2412,downside,42,899726.446289,2693567.910550,0.841740
2413,downside,42,872959.149490,2558379.542879,0.799494
2414,downside,42,768170.316881,2029143.014549,0.634107
2415,downside,42,949955.790905,2947251.469218,0.921016
2416,downside,42,764637.719767,2011301.614985,0.628532
2417,downside,42,949842.559792,2946679.594908,0.920837
2418,downside,42,882179.403134,2604946.480475,0.814046
2419,downside,42,898533.294712,2687541.892485,0.839857
2420,downside,42,885886.640885,2623669.903461,0.819897
2421,downside,42,832503.608133,2354058.626932,0.735643
2422,downside,42,775394.756973,2065630.085720,0.645509
2423,downside,42,670080.257153,1533738.672489,0.479293
2424,downside,42,766952.738394,2022993.628255,0.632186
2425,downside,42,819920.538767,2290507.771552,0.715784
2426,downside,42,836049.531396,2371967.330285,0.741240
2427,downside,42,688645.995427,1627505.027408,0.508595
2428,downside,42,900305.033395,2696490.067652,0.842653
2429,downside,42,629688.405421,1329739.421317,0.415544
2430,downside,42,654122.990606,1453146.417202,0.454108
2431,downside,42,891689.179354,2652975.653305,0.829055
2432,downside,42,775994.143999,2068657.292925,0.646455
2433,downside,42,770001.414957,2038390.984631,0.636997
2434,downside,42,886673.473635,2627643.806238,0.821139
2435,downside,42,694827.224267,1658723.354885,0.518351
2436,downside,42,880666.135162,2597303.712941,0.811657
2437,downside,42,805494.898079,2217651.000400,0.693016
2438,downside,42,883263.436211,2610421.395005,0.815757
2439,downside,42,708886.297740,1729728.776464,0.540540
2440,downside,42,901709.999662,2703585.856880,0.844871
2441,downside,42,849468.333124,2439739.056184,0.762418
2442,downside,42,783090.904472,2104499.517535,0.657656
2443,downside,42,898816.526804,2688972.357598,0.840304
2444,downside,42,895701.652044,2673240.666890,0.835388
2445,downside,42,658742.846124,1476479.020829,0.461400
2446,downside,42,813569.503077,2258431.833721,0.705760
2447,downside,42,822988.953421,2306004.815256,0.720627
2448,downside,42,819839.127745,2290096.604775,0.715655
2449,downside,42,820844.155800,2295172.504042,0.717241
2450,downside,42,633179.098240,1347369.183028,0.421053
2451,downside,42,746119.587962,1917775.696778,0.599305
2452,downside,42,752486.047932,1949929.535010,0.609353
2453,downside,42,815609.514885,2268734.923663,0.708980
2454,downside,42,581775.402047,1087754.555791,0.339923
2455,downside,42,829503.062621,2338904.356671,0.730908
2456,downside,42,906784.791442,2729216.118395,0.852880
2457,downside,42,859700.734629,2491417.851663,0.778568
2458,downside,42,777015.224485,2073814.265078,0.648067
2459,downside,42,879845.565928,2593159.423880,0.810362
2460,downside,42,948798.363683,2941405.877187,0.919189
2461,downside,42,792045.741955,2149725.969469,0.671789
2462,downside,42,824518.417379,2313729.380702,0.723040
2463,downside,42,837583.144329,2379712.850145,0.743660
2464,downside,42,727545.905238,1823969.218376,0.569990
2465,downside,42,886470.945264,2626620.935679,0.820819
2466,downside,42,956257.017666,2979075.846797,0.930961
2467,downside,42,902500.600375,2707578.789774,0.846118
2468,downside,42,761830.045167,1997121.440237,0.624100
2469,downside,42,710417.594675,1737462.599367,0.542957
2470,downside,42,912773.111605,2759460.159620,0.862331
2471,downside,42,724267.097680,1807409.584244,0.564815
2472,downside,42,633892.205860,1350970.736665,0.422178
2473,downside,42,577949.360362,1068431.112941,0.333885
2474,downside,42,826326.788777,2322862.569579,0.725895
2475,downside,42,772024.791317,2048610.057158,0.640191
2476,downside,42,707963.902586,1725070.215078,0.539084
2477,downside,42,825689.883698,2319645.877264,0.724889
2478,downside,42,636807.338596,1365693.629272,0.426779
2479,downside,42,813106.151184,2256091.672647,0.705029
2480,downside,42,818225.066486,2281944.780234,0.713108
2481,downside,42,843559.673990,2409897.343386,0.753093
2482,downside,42,754339.175308,1959288.764184,0.612278
2483,downside,42,758934.001362,1982494.956372,0.619530
2484,downside,42,945179.399633,2923128.280976,0.913478
2485,downside,42,777249.095219,2074995.430398,0.648436
2486,downside,42,558730.330538,971365.305750,0.303552
2487,downside,42,957814.444344,2986941.638103,0.933419
2488,downside,42,879307.369229,2590441.258734,0.809513
2489,downside,42,727276.040244,1822606.263859,0.569564
2490,downside,42,575438.907063,1055752.055876,0.329923
2491,downside,42,934274.424556,2868052.649272,0.896266
2492,downside,42,910874.489020,2749871.156668,0.859335
2493,downside,42,775256.920168,2064933.940244,0.645292
2494,downside,42,898874.523045,2689265.267903,0.840395
2495,downside,42,714498.117465,1758071.300327,0.549397
2496,downside,42,794364.608823,2161437.418297,0.675449
2497,downside,42,958640.635652,2991114.321477,0.934723
2498,downside,42,773911.091776,2058136.827152,0.643168
2499,downside,42,597966.087348,1169525.693677,0.365477
2500,downside,42,823415.948260,2308161.354846,0.721300
2501,downside,42,969111.053680,3043995.220606,0.951249
2502,downside,42,960463.923730,3000322.847121,0.937601
2503,downside,42,720800.407819,1789901.049593,0.559344
2504,downside,42,892605.315616,2657602.604123,0.830501
2505,downside,42,898758.481483,2688679.199408,0.840212
2506,downside,42,704513.255140,1707642.702726,0.533638
2507,downside,42,764686.782897,2011549.408571,0.628609
2508,downside,42,857817.806576,2481908.114022,0.775596
2509,downside,42,765560.206079,2015960.636763,0.629988
2510,downside,42,769444.275273,2035577.147844,0.636118
2511,downside,42,965518.661309,3025851.824794,0.945579
2512,downside,42,711243.526272,1741633.971068,0.544261
2513,downside,42,897832.555987,2684002.808017,0.838751
2514,downside,42,905116.129419,2720788.532419,0.850246
2515,downside,42,709301.554124,1731826.030930,0.541196
2516,downside,42,642312.130091,1393495.606521,0.435467
2517,downside,42,756149.967661,1968434.180106,0.615136
2518,downside,42,646714.991731,1415732.281467,0.442416
2519,downside,42,676489.314501,1566107.648993,0.489409
2520,downside,42,888334.322884,2636031.933756,0.823760
2521,downside,42,933437.863490,2863827.593385,0.894946
2522,downside,42,829702.076094,2339909.475223,0.731222
2523,downside,42,891115.867772,2650080.140263,0.828150
2524,downside,42,900883.191051,2699410.055811,0.843566
2525,downside,42,864280.117417,2514546.047562,0.785796
2526,downside,42,902630.548306,2708235.092454,0.846323
2527,downside,42,858511.993638,2485414.109285,0.776692
2528,downside,42,845201.543866,2418189.615485,0.755684
2529,downside,42,849494.288159,2439870.142219,0.762459
2530,downside,42,972912.291791,3063193.392883,0.957248
2531,downside,42,909773.247995,2744309.333306,0.857597
2532,downside,42,754516.203745,1960182.847197,0.612557
2533,downside,42,828433.002374,2333500.011988,0.729219
2534,downside,42,906929.728523,2729948.123855,0.853109
2535,downside,42,695893.312597,1664107.639378,0.520034
2536,downside,42,770856.626534,2042710.235020,0.638347
2537,downside,42,914984.247186,2770627.511039,0.865821
2538,downside,42,711290.876469,1741873.113479,0.544335
2539,downside,42,660518.754327,1485448.254178,0.464203
2540,downside,42,479557.286274,571501.445828,0.178594
2541,downside,42,764311.673386,2009654.916091,0.628017
2542,downside,42,717319.353578,1772319.967565,0.553850
2543,downside,42,869162.573033,2539204.914307,0.793502
2544,downside,42,911184.650705,2751437.629825,0.859824
2545,downside,42,831103.006613,2346984.881886,0.733433
2546,downside,42,765563.038848,2015974.943676,0.629992
2547,downside,42,757138.803380,1973428.299902,0.616696
2548,downside,42,953189.952510,2963585.618739,0.926121
2549,downside,42,694925.303110,1659218.702574,0.518506
2550,downside,42,626549.251227,1313885.107206,0.410589
2551,downside,42,839018.881283,2386964.046882,0.745926
2552,downside,42,770525.177903,2041036.252036,0.637824
2553,downside,42,774426.367044,2060739.227495,0.643981
2554,downside,42,810930.593697,2245104.008572,0.701595
2555,downside,42,842514.467176,2404618.521092,0.751443
2556,downside,42,894908.754073,2669236.131684,0.834136
2557,downside,42,632622.544702,1344558.306576,0.420174
2558,downside,42,750937.938082,1942110.798396,0.606910
2559,downside,42,845306.318708,2418718.781355,0.755850
2560,downside,42,924474.324701,2818557.195459,0.880799
2561,downside,42,902307.733265,2706604.713460,0.845814
2562,downside,42,778399.663520,2080806.381412,0.650252
2563,downside,42,776392.105717,2070667.200590,0.647084
2564,downside,42,959317.891306,2994534.804575,0.935792
2565,downside,42,896489.720070,2677220.808437,0.836632
2566,downside,42,824029.189707,2311258.533875,0.722268
2567,downside,42,764781.458900,2012027.570202,0.628759
2568,downside,42,948104.298383,2937900.496882,0.918094
2569,downside,42,558425.307294,969824.784314,0.303070
2570,downside,42,828767.907583,2335191.452437,0.729747
2571,downside,42,957346.618293,2984578.880266,0.932681
2572,downside,42,832034.132545,2351687.538108,0.734902
2573,downside,42,904399.094694,2717167.144920,0.849115
2574,downside,42,954009.273824,2967723.605171,0.927414
2575,downside,42,768610.859408,2031367.976807,0.634802
2576,downside,42,832525.445653,2354168.917441,0.735678
2577,downside,42,846468.009263,2424585.905371,0.757683
2578,downside,42,778189.903246,2079746.986092,0.649921
2579,downside,42,822421.970010,2303141.262675,0.719732
2580,downside,42,845223.631921,2418301.171318,0.755719
2581,downside,42,811249.030353,2246712.274512,0.702098
2582,downside,42,940672.587245,2900366.602247,0.906365
2583,downside,42,799519.736793,2187473.418148,0.683585
2584,downside,42,902716.762096,2708670.515636,0.846460
2585,downside,42,832341.213916,2353238.454120,0.735387
2586,downside,42,897468.292946,2682163.095688,0.838176
2587,downside,42,775203.851523,2064665.916782,0.645208
2588,downside,42,736364.513454,1868507.643706,0.583909
2589,downside,42,767387.977636,2025191.806240,0.632872
2590,downside,42,693906.904076,1654075.273112,0.516899
2591,downside,42,900882.258872,2699405.347839,0.843564
2592,downside,42,713752.357247,1754304.834580,0.548220
2593,downside,42,903371.808666,2711978.831644,0.847493
2594,downside,42,729120.962754,1831924.054314,0.572476
2595,downside,42,721582.077157,1793848.874528,0.560578
2596,downside,42,691661.835704,1642736.543960,0.513355
2597,downside,42,911926.166838,2755182.660800,0.860995
2598,downside,42,829598.531801,2339386.524247,0.731058
2599,downside,42,685230.802510,1610256.578334,0.503205
2600,downside,42,892249.617120,2655806.147070,0.829939
2601,downside,42,777613.018485,2076833.426694,0.649010
2602,downside,42,765533.359786,2015825.049424,0.629945
2603,downside,42,685568.785696,1611963.564119,0.503739
2604,downside,42,825164.118876,2316990.499375,0.724060
2605,downside,42,961056.880779,3003317.579693,0.938537
2606,downside,42,771255.432156,2044724.404829,0.638976
2607,downside,42,817482.197492,2278192.916627,0.711935
2608,downside,42,880839.797924,2598180.797596,0.811931
2609,downside,42,958937.044495,2992611.335833,0.935191
2610,downside,42,913839.997897,2764848.474226,0.864015
2611,downside,42,961024.389666,3003153.483163,0.938485
2612,downside,42,716176.293567,1766546.937209,0.552046
2613,downside,42,887877.433483,2633724.411529,0.823039
2614,downside,42,773653.995176,2056838.359477,0.642762
2615,downside,42,911474.783478,2752902.946858,0.860282
2616,downside,42,774390.594033,2060558.555721,0.643925
2617,downside,42,788400.531044,2131315.813356,0.666036
2618,downside,42,845772.382467,2421072.638724,0.756585
2619,downside,42,807441.921863,2227484.453853,0.696089
2620,downside,42,582415.223744,1090985.978503,0.340933
2621,downside,42,769814.178704,2037445.346990,0.636702
2622,downside,42,672868.967342,1547823.067384,0.483695
2623,downside,42,773539.441892,2056259.807536,0.642581
2624,downside,42,635066.213933,1356900.070367,0.424031
2625,downside,42,900908.463619,2699537.695044,0.843606
2626,downside,42,775434.159885,2065829.090331,0.645572
2627,downside,42,886811.576029,2628341.293075,0.821357
2628,downside,42,951185.999705,2953464.644975,0.922958
2629,downside,42,925597.051123,2824227.530925,0.882571
2630,downside,42,829920.021667,2341010.210438,0.731566
2631,downside,42,661882.337127,1492335.035997,0.466355
2632,downside,42,943780.913381,2916065.219094,0.911270
2633,downside,42,956410.529425,2979851.158712,0.931203
2634,downside,42,770263.732787,2039715.822155,0.637411
2635,downside,42,608639.441208,1223431.521252,0.382322
2636,downside,42,688719.205276,1627874.774120,0.508711
2637,downside,42,905436.543084,2722406.783254,0.850752
2638,downside,42,816457.175742,2273016.039103,0.710318
2639,downside,42,774508.756512,2061155.335921,0.644111
2640,downside,42,776780.219198,2072627.369688,0.647696
2641,downside,42,765559.186244,2015955.486082,0.629986
2642,downside,42,774940.404797,2063335.377762,0.644792
2643,downside,42,755715.896511,1966241.901568,0.614451
2644,downside,42,778208.912869,2079842.994286,0.649951
2645,downside,42,875301.032926,2570207.237000,0.803190
2646,downside,42,880328.985998,2595600.939385,0.811125
2647,downside,42,762335.862557,1999676.073520,0.624899
2648,downside,42,771969.346275,2048330.031690,0.640103
2649,downside,42,706211.348890,1716218.933789,0.536318
2650,downside,42,814875.213930,2265026.332981,0.707821
2651,downside,42,839296.420763,2388365.761432,0.746364
2652,downside,42,900732.928541,2698651.154245,0.843328
2653,downside,42,852417.487628,2454633.775898,0.767073
2654,downside,42,716180.581007,1766568.590947,0.552053
2655,downside,42,652232.611592,1443599.048444,0.451125
2656,downside,42,777037.202555,2073925.265429,0.648102
2657,downside,42,796742.724817,2173448.105136,0.679203
2658,downside,42,841170.080481,2397828.689299,0.749321
2659,downside,42,878647.353720,2587107.847073,0.808471
2660,downside,42,709250.383004,1731567.590930,0.541115
2661,downside,42,854403.465099,2464663.965145,0.770207
2662,downside,42,897169.159340,2680652.319897,0.837704
2663,downside,42,901592.986689,2702994.882268,0.844686
2664,downside,42,940506.047015,2899525.489977,0.906102
2665,downside,42,778482.446408,2081224.476808,0.650383
2666,downside,42,761753.055319,1996732.602620,0.623979
2667,downside,42,958008.128022,2987919.838495,0.933725
2668,downside,42,662403.651845,1494967.938612,0.467177
2669,downside,42,894770.958357,2668540.193722,0.833919
2670,downside,42,897409.283488,2681865.068121,0.838083
2671,downside,42,665212.823515,1509155.674317,0.471611
2672,downside,42,912256.756714,2756852.306638,0.861516
2673,downside,42,847269.470926,2428633.691544,0.758948
2674,downside,42,895354.198808,2671485.852565,0.834839
2675,downside,42,745626.898059,1915287.363934,0.598527
2676,downside,42,769711.620741,2036927.377479,0.636540
2677,downside,42,759478.328608,1985244.083878,0.620389
2678,downside,42,728514.310279,1828860.152924,0.571519
2679,downside,42,762820.242352,2002122.436120,0.625663
2680,downside,42,952963.531786,2962442.079725,0.925763
2681,downside,42,773273.909778,2054918.736252,0.642162
2682,downside,42,775331.418319,2065310.193532,0.645409
2683,downside,42,846413.201191,2424309.096923,0.757597
2684,downside,42,849222.440598,2438497.174737,0.762030
2685,downside,42,846833.388443,2426431.254761,0.758260
2686,downside,42,792864.359884,2153860.403455,0.673081
2687,downside,42,888457.109974,2636652.070577,0.823954
2688,downside,42,830435.755220,2343614.925355,0.732380
2689,downside,42,714337.057618,1757257.866757,0.549143
2690,downside,42,888929.716082,2639038.970110,0.824700
2691,downside,42,843392.540001,2409053.232328,0.752829
2692,downside,42,766628.994129,2021358.556205,0.631675
2693,downside,42,877762.309495,2582637.926743,0.807074
2694,downside,42,816387.445430,2272663.865810,0.710207
2695,downside,42,686375.918717,1616039.993519,0.505012
2696,downside,42,666987.679072,1518119.591271,0.474412
2697,downside,42,779751.983559,2087636.280602,0.652386
2698,downside,42,795230.498747,2165810.599732,0.676816
2699,downside,42,842361.146715,2403844.175328,0.751201
2700,downside,42,906120.126906,2725859.226798,0.851831
2701,downside,42,771625.149871,2046591.666016,0.639560
2702,downside,42,961230.152739,3004192.690600,0.938810
2703,downside,42,825534.477311,2318860.996519,0.724644
2704,downside,42,757663.512501,1976078.345963,0.617524
2705,downside,42,588064.838994,1119519.388857,0.349850
2706,downside,42,843551.487514,2409855.997545,0.753080
2707,downside,42,766774.821681,2022095.058995,0.631905
2708,downside,42,720441.213613,1788086.937438,0.558777
2709,downside,42,796255.062520,2170985.164245,0.678433
2710,downside,42,868278.366833,2534739.226431,0.792106
2711,downside,42,838306.078141,2383364.031014,0.744801
2712,downside,42,578073.964949,1069060.429034,0.334081
2713,downside,42,844785.365034,2416087.702194,0.755027
2714,downside,42,887831.078463,2633490.295268,0.822966
2715,downside,42,720603.317517,1788905.644023,0.559033
2716,downside,42,832049.682116,2351766.071293,0.734927
2717,downside,42,875763.829750,2572544.594697,0.803920
2718,downside,42,858725.666746,2486493.266393,0.777029
2719,downside,42,707891.016718,1724702.104638,0.538969
2720,downside,42,847237.368871,2428471.559957,0.758897
2721,downside,42,908630.952948,2738540.166405,0.855794
2722,downside,42,721889.432094,1795401.172191,0.561063
2723,downside,42,855960.540728,2472527.983473,0.772665
2724,downside,42,812333.059003,2252187.166681,0.703808
2725,downside,42,824180.031356,2312020.360382,0.722506
2726,downside,42,963423.198488,3015268.679233,0.942271
2727,downside,42,581290.575563,1085305.937188,0.339158
2728,downside,42,857560.934166,2480610.778616,0.775191
2729,downside,42,914044.800888,2765882.832766,0.864338
2730,downside,42,868252.351612,2534607.836423,0.792065
2731,downside,42,581484.032745,1086282.993660,0.339463
2732,downside,42,870957.742715,2548271.427852,0.796335
2733,downside,42,777623.209268,2076884.895293,0.649027
2734,downside,42,908177.005355,2736247.501794,0.855077
2735,downside,42,762498.331906,2000496.625788,0.625155
2736,downside,42,930433.793015,2848655.520276,0.890205
2737,downside,42,958782.638652,2991831.508342,0.934947
2738,downside,42,713461.349157,1752835.096753,0.547761
2739,downside,42,653756.318195,1451294.536340,0.453530
2740,downside,42,899758.193969,2693728.252369,0.841790
2741,downside,42,843740.838762,2410812.316982,0.753379
2742,downside,42,902493.636741,2707543.619902,0.846107
2743,downside,42,766649.527005,2021462.257599,0.631707
2744,downside,42,901506.777959,2702559.484641,0.844550
2745,downside,42,796283.294014,2171127.747546,0.678477
2746,downside,42,816464.107942,2273051.050213,0.710328
2747,downside,42,701467.569340,1692260.451212,0.528831
2748,downside,42,767656.419053,2026547.570975,0.633296
2749,downside,42,729077.206207,1831703.061654,0.572407
2750,downside,42,663452.227874,1500263.777143,0.468832
2751,downside,42,757589.902168,1975706.576605,0.617408
2752,downside,42,600169.569353,1180654.390674,0.368954
2753,downside,42,778076.182297,2079172.637862,0.649741
2754,downside,42,661046.415270,1488113.208434,0.465035
2755,downside,42,712902.965059,1750014.975048,0.546880
2756,downside,42,833485.344959,2359016.893734,0.737193
2757,downside,42,754002.326339,1957587.506761,0.611746
2758,downside,42,639039.308721,1376966.205661,0.430302
2759,downside,42,914452.779643,2767943.331533,0.864982
2760,downside,42,953066.267365,2962960.946289,0.925925
2761,downside,42,908109.682951,2735907.489650,0.854971
2762,downside,42,699745.715111,1683564.217734,0.526114
2763,downside,42,963524.416019,3015779.878882,0.942431
2764,downside,42,938141.881834,2887585.261785,0.902370
2765,downside,42,711382.003885,1742333.352954,0.544479
2766,downside,42,760396.892785,1989883.296892,0.621839
2767,downside,42,891873.339627,2653905.755690,0.829346
2768,downside,42,915734.883666,2774418.604373,0.867006
2769,downside,42,667325.134482,1519823.911523,0.474945
2770,downside,42,610282.230485,1231728.436795,0.384915
2771,downside,42,517228.762092,761761.424705,0.238050
2772,downside,42,838955.438308,2386643.627818,0.745826
2773,downside,42,913031.425018,2760764.772818,0.862739
2774,downside,42,755116.551646,1963214.907302,0.613505
2775,downside,42,665712.296852,1511678.266930,0.472399
2776,downside,42,763577.216729,2005945.539036,0.626858
2777,downside,42,926200.458384,2827275.042344,0.883523
2778,downside,42,864140.363068,2513840.217517,0.785575
2779,downside,42,700846.016118,1689121.293524,0.527850
2780,downside,42,968937.564453,3043119.012391,0.950975
2781,downside,42,756496.585435,1970184.774924,0.615683
2782,downside,42,907812.807150,2734408.116918,0.854503
2783,downside,42,775931.208424,2068339.436483,0.646356
2784,downside,42,626070.400912,1311466.671273,0.409833
2785,downside,42,810888.540113,2244891.616732,0.701529
2786,downside,42,711849.573013,1744694.813198,0.545217
2787,downside,42,783247.581142,2105290.813850,0.657903
2788,downside,42,807857.206471,2229581.850866,0.696744
2789,downside,42,807860.436330,2229598.163281,0.696749
2790,downside,42,697065.021778,1670025.362515,0.521883
2791,downside,42,851460.070301,2449798.334855,0.765562
2792,downside,42,778692.337952,2082284.535112,0.650714
2793,downside,42,705706.885001,1713671.136366,0.535522
2794,downside,42,880905.047401,2598510.340411,0.812034
2795,downside,42,774420.455281,2060709.370107,0.643972
2796,downside,42,971169.755689,3054392.705498,0.954498
2797,downside,42,691858.873542,1643731.684557,0.513666
2798,downside,42,832984.943309,2356489.612670,0.736403
2799,downside,42,886876.349890,2628668.433789,0.821459
2800,downside,42,950512.571736,2950063.493615,0.921895
2801,downside,42,900325.368475,2696592.770075,0.842685
2802,downside,42,845199.357210,2418178.571769,0.755681
2803,downside,42,576962.302114,1063445.970272,0.332327
2804,downside,42,962219.748172,3009190.647335,0.940372
2805,downside,42,827548.038824,2329030.499113,0.727822
2806,downside,42,643672.408760,1400365.700807,0.437614
2807,downside,42,767358.716199,2025044.021207,0.632826
2808,downside,42,665059.046399,1508379.022219,0.471368
2809,downside,42,895790.944491,2673691.638842,0.835529
2810,downside,42,866330.257259,2524900.289189,0.789031
2811,downside,42,765228.774497,2014286.739886,0.629465
2812,downside,42,778323.993052,2080424.207335,0.650133
2813,downside,42,969309.731434,3044998.643606,0.951562
2814,downside,42,889933.338816,2644107.771796,0.826284
2815,downside,42,938767.495621,2890744.927379,0.903358
2816,downside,42,717289.540513,1772169.396530,0.553803
2817,downside,42,770589.795047,2041362.601249,0.637926
2818,downside,42,809937.148159,2240086.606866,0.700027
2819,downside,42,939074.366550,2892294.780554,0.903842
2820,downside,42,579603.586118,1076785.788472,0.336496
2821,downside,42,833334.027814,2358252.665729,0.736954
2822,downside,42,850041.585333,2442634.269361,0.763323
2823,downside,42,850939.574317,2447169.567257,0.764740
2824,downside,42,706503.252333,1717693.193601,0.536779
2825,downside,42,657383.931836,1469615.817355,0.459255
2826,downside,42,970179.077276,3049389.279170,0.952934
2827,downside,42,725298.406588,1812618.215093,0.566443
2828,downside,42,754882.896871,1962034.832681,0.613136
2829,downside,42,642887.423147,1396401.127007,0.436375
2830,downside,42,578462.084386,1071020.628211,0.334694
2831,downside,42,947059.960093,2932626.061074,0.916446
2832,downside,42,775146.489671,2064376.210459,0.645118
2833,downside,42,858270.806887,2484195.994377,0.776311
2834,downside,42,643546.109721,1399727.826875,0.437415
2835,downside,42,710374.211950,1737243.494699,0.542889
2836,downside,42,898730.866895,2688539.731793,0.840169
2837,downside,42,842024.435942,2402143.615871,0.750670
2838,downside,42,753816.853163,1956650.773550,0.611453
2839,downside,42,706317.114661,1716753.104348,0.536485
2840,downside,42,699893.640601,1684311.316167,0.526347
2841,downside,42,839208.810014,2387923.282898,0.746226
2842,downside,42,834226.340896,2362759.297454,0.738362
2843,downside,42,957973.225736,2987743.564322,0.933670
2844,downside,42,726545.612028,1818917.232466,0.568412
2845,downside,42,715084.899421,1761034.845562,0.550323
2846,downside,42,655208.507473,1458628.825624,0.455822
2847,downside,42,792279.230695,2150905.205528,0.672158
2848,downside,42,800868.632186,2194286.021142,0.685714
2849,downside,42,841215.460924,2398057.883455,0.749393
2850,downside,42,897911.263766,2684400.322052,0.838875
2851,downside,42,824291.347488,2312582.563070,0.722682
2852,downside,42,706967.568163,1720038.223045,0.537512
2853,downside,42,823524.155780,2308707.857473,0.721471
2854,downside,42,649658.120566,1430596.568517,0.447061
2855,downside,42,827967.903454,2331151.027545,0.728485
2856,downside,42,888163.867972,2635171.050364,0.823491
2857,downside,42,907047.050174,2730540.657446,0.853294
2858,downside,42,765298.209870,2014637.423586,0.629574
2859,downside,42,820352.749709,2292690.655098,0.716466
2860,downside,42,841272.101295,2398343.945932,0.749482
2861,downside,42,810240.264826,2241617.499123,0.700505
2862,downside,42,639504.019050,1379313.227524,0.431035
2863,downside,42,962417.362077,3010188.697361,0.940684
2864,downside,42,826436.953959,2323418.959387,0.726068
2865,downside,42,826529.433103,2323886.025773,0.726214
2866,downside,42,768073.945068,2028656.288220,0.633955
2867,downside,42,942018.000750,2907161.619947,0.908488
2868,downside,42,889144.389202,2640123.177787,0.825038
2869,downside,42,945134.650799,2922902.276765,0.913407
2870,downside,42,768221.635579,2029402.199895,0.634188
2871,downside,42,699750.348761,1683587.620006,0.526121
2872,downside,42,804739.512346,2213835.920940,0.691824
2873,downside,42,778938.902248,2083529.809334,0.651103
2874,downside,42,773294.026600,2055020.336364,0.642194
2875,downside,42,947862.281235,2936678.188053,0.917712
2876,downside,42,572251.449583,1039653.785774,0.324892
2877,downside,42,704441.787065,1707281.752852,0.533526
2878,downside,42,955878.082357,2977162.032106,0.930363
2879,downside,42,579479.959351,1076161.410862,0.336300
2880,downside,42,913992.213088,2765617.237819,0.864255
2881,downside,42,882820.944918,2608186.590497,0.815058
2882,downside,42,591717.290644,1137966.114365,0.355614
2883,downside,42,845494.625953,2419669.828048,0.756147
2884,downside,42,798547.612963,2182563.701832,0.682051
2885,downside,42,850037.553692,2442613.907533,0.763317
2886,downside,42,631005.250263,1336390.152841,0.417622
2887,downside,42,896311.164519,2676319.012722,0.836350
2888,downside,42,713899.958669,1755050.296308,0.548453
2889,downside,42,770297.159215,2039884.642498,0.637464
2890,downside,42,806403.894179,2222241.889793,0.694451
2891,downside,42,582620.799483,1092024.239813,0.341258
2892,downside,42,689350.216554,1631061.699766,0.509707
2893,downside,42,762783.265105,2001935.682349,0.625605
2894,downside,42,873839.831826,2562827.433465,0.800884
2895,downside,42,944173.621767,2918048.594781,0.911890
2896,downside,42,700834.655069,1689063.914491,0.527832
2897,downside,42,637484.178580,1369112.013030,0.427848
2898,downside,42,857996.479881,2482810.504449,0.775878
2899,downside,42,895453.530595,2671987.528256,0.834996
2900,downside,42,587548.790282,1116913.082232,0.349035
2901,downside,42,765032.821370,2013297.077625,0.629155
2902,downside,42,890555.983558,2647252.442210,0.827266
2903,downside,42,978546.405234,3091648.511282,0.966140
2904,downside,42,943103.933108,2912646.126808,0.910202
2905,downside,42,775416.779319,2065741.309691,0.645544
2906,downside,42,631141.236346,1337076.951242,0.417837
2907,downside,42,827636.891080,2329479.247877,0.727962
2908,downside,42,950706.230977,2951041.570591,0.922200
2909,downside,42,761536.414907,1995638.459128,0.623637
2910,downside,42,522628.454345,789032.597700,0.246573
2911,downside,42,959808.877785,2997014.534267,0.936567
2912,downside,42,861797.398093,2502007.061078,0.781877
2913,downside,42,712508.025642,1748020.331525,0.546256
2914,downside,42,899483.979213,2692343.329357,0.841357
2915,downside,42,888004.596850,2634366.650760,0.823240
2916,downside,42,772085.157333,2048914.936025,0.640286
2917,downside,42,890035.463382,2644623.552432,0.826445
2918,downside,42,815009.227667,2265703.170034,0.708032
2919,downside,42,910664.018179,2748808.172624,0.859003
2920,downside,42,970340.674298,3050205.425745,0.953189
2921,downside,42,582338.801230,1090600.006213,0.340813
2922,downside,42,841425.707168,2399119.733173,0.749725
2923,downside,42,780945.659755,2093664.948259,0.654270
2924,downside,42,814718.586753,2264235.286632,0.707574
2925,downside,42,907752.839055,2734105.247752,0.854408
2926,downside,42,843658.837019,2410398.166763,0.753249
2927,downside,42,703542.788018,1702741.353628,0.532107
2928,downside,42,883538.019085,2611808.177199,0.816190
2929,downside,42,770694.232373,2041890.062488,0.638091
2930,downside,42,701251.251674,1691167.937749,0.528490
2931,downside,42,757152.980520,1973499.901614,0.616719
2932,downside,42,952414.218508,2959667.770242,0.924896
2933,downside,42,777000.687964,2073740.848304,0.648044
2934,downside,42,891255.055993,2650783.111075,0.828370
2935,downside,42,474848.956913,547722.004612,0.171163
2936,downside,42,760803.812720,1991938.448080,0.622481
2937,downside,42,774707.206421,2062157.608189,0.644424
2938,downside,42,857170.512746,2478638.953262,0.774575
