run_index,scenario,seed,simulated_ebitda,simulated_contract_revenue,retained_pct_of_base_contract
355,de_risked,42,867172.018467,2440982.962669,0.762807
356,de_risked,42,997010.996176,3182919.978151,0.994662
357,de_risked,42,997021.152876,3182978.016436,0.994681
358,de_risked,42,962807.338926,2987470.508148,0.933585
359,de_risked,42,924506.857046,2768610.611691,0.865191
360,de_risked,42,993362.514242,3162071.509957,0.988147
361,de_risked,42,957799.105059,2958852.028910,0.924641
362,de_risked,42,998854.987121,3193457.069262,0.997955
363,de_risked,42,959978.987545,2971308.500256,0.928534
364,de_risked,42,902329.342458,2641881.956903,0.825588
365,de_risked,42,993524.310026,3162996.057290,0.988436
366,de_risked,42,919027.054283,2737297.453046,0.855405
367,de_risked,42,954693.606351,2941106.322007,0.919096
368,de_risked,42,992447.631024,3156843.605850,0.986514
369,de_risked,42,998804.777881,3193170.159322,0.997866
370,de_risked,42,1002058.215307,3211761.230324,1.003675
371,de_risked,42,960189.722161,2972512.698063,0.928910
372,de_risked,42,1001480.814597,3208461.797695,1.002644
373,de_risked,42,992697.431149,3158271.035135,0.986960
374,de_risked,42,996292.063115,3178811.789231,0.993379
375,de_risked,42,999106.926792,3194896.724523,0.998405
376,de_risked,42,999066.339824,3194664.798994,0.998333
377,de_risked,42,996275.671110,3178718.120626,0.993349
378,de_risked,42,866496.488001,2437122.788578,0.761601
379,de_risked,42,958493.084065,2962817.623230,0.925881
380,de_risked,42,1000394.434492,3202253.911381,1.000704
381,de_risked,42,958986.739455,2965638.511174,0.926762
382,de_risked,42,989940.139852,3142515.084870,0.982036
383,de_risked,42,880418.686330,2516678.207601,0.786462
384,de_risked,42,997499.760499,3185712.917136,0.995535
385,de_risked,42,959054.270026,2966024.400146,0.926883
386,de_risked,42,862869.160689,2416395.203937,0.755124
387,de_risked,42,962944.467332,2988254.099039,0.933829
388,de_risked,42,997443.764239,3185392.938507,0.995435
389,de_risked,42,994379.267735,3167881.529916,0.989963
390,de_risked,42,904917.995593,2656674.260534,0.830211
391,de_risked,42,958504.340936,2962881.948205,0.925901
392,de_risked,42,997442.213631,3185384.077892,0.995433
393,de_risked,42,899606.762448,2626324.356844,0.820726
394,de_risked,42,996674.474380,3180996.996455,0.994062
395,de_risked,42,991721.493480,3152694.248456,0.985217
396,de_risked,42,959200.836675,2966861.923860,0.927144
397,de_risked,42,959275.656272,2967289.464411,0.927278
398,de_risked,42,958967.245439,2965527.116792,0.926727
399,de_risked,42,960415.402967,2973802.302669,0.929313
400,de_risked,42,954715.715216,2941232.658374,0.919135
401,de_risked,42,869069.421522,2451825.265839,0.766195
402,de_risked,42,997892.400088,3187956.571930,0.996236
403,de_risked,42,996922.879143,3182416.452249,0.994505
404,de_risked,42,957763.227190,2958647.012515,0.924577
405,de_risked,42,997094.371794,3183396.410251,0.994811
406,de_risked,42,864266.767142,2424381.526525,0.757619
407,de_risked,42,997089.571054,3183368.977449,0.994803
408,de_risked,42,906013.026642,2662931.580811,0.832166
409,de_risked,42,956659.613104,2952340.646308,0.922606
410,de_risked,42,992249.717386,3155712.670775,0.986160
411,de_risked,42,919051.460846,2737436.919121,0.855449
412,de_risked,42,994972.560130,3171271.772169,0.991022
413,de_risked,42,995101.953040,3172011.160231,0.991253
414,de_risked,42,996707.433083,3181185.331902,0.994120
415,de_risked,42,884819.342949,2541824.816851,0.794320
416,de_risked,42,993833.651907,3164763.725184,0.988989
417,de_risked,42,962909.325012,2988053.285782,0.933767
418,de_risked,42,1004095.073124,3223400.417849,1.007313
419,de_risked,42,901496.225139,2637121.286509,0.824100
420,de_risked,42,904816.722114,2656095.554938,0.830030
421,de_risked,42,955972.192468,2948412.528391,0.921379
422,de_risked,42,961122.557823,2977843.187561,0.930576
423,de_risked,42,864778.728914,2427307.022367,0.758533
424,de_risked,42,905235.037356,2658485.927749,0.830777
425,de_risked,42,957481.933176,2957039.618150,0.924075
426,de_risked,42,996108.133123,3177760.760704,0.993050
427,de_risked,42,732482.153238,1671326.589932,0.522290
428,de_risked,42,957894.823803,2959398.993161,0.924812
429,de_risked,42,962475.762048,2985575.783129,0.932992
430,de_risked,42,953784.047310,2935908.841771,0.917472
431,de_risked,42,959052.563252,2966014.647156,0.926880
432,de_risked,42,956546.323691,2951693.278235,0.922404
