run_index,scenario,seed,simulated_ebitda,simulated_contract_revenue,retained_pct_of_base_contract
7493,base,42,812178.839705,2126736.226888,0.664605
7494,base,42,950243.819422,2915678.968124,0.911150
7495,base,42,897700.794958,2615433.114048,0.817323
7496,base,42,858543.611120,2391677.777831,0.747399
7497,base,42,961366.135554,2979235.060308,0.931011
7498,base,42,845942.077297,2319669.013125,0.724897
7499,base,42,850979.253721,2348452.878407,0.733892
7500,base,42,981257.832470,3092901.899831,0.966532
7501,base,42,939198.866128,2852564.949302,0.891427
7502,base,42,778758.062968,1935760.359815,0.604925
7503,base,42,955732.896956,2947045.125463,0.920952
7504,base,42,972952.992285,3045445.670198,0.951702
7505,base,42,882539.549839,2528797.427649,0.790249
7506,base,42,896085.529162,2606203.023783,0.814438
7507,base,42,860897.098041,2405126.274519,0.751602
7508,base,42,890641.333140,2575093.332230,0.804717
7509,base,42,981679.706356,3095312.607750,0.967285
7510,base,42,897056.263211,2611750.075491,0.816172
7511,base,42,956558.068990,2951760.394228,0.922425
7512,base,42,987865.409522,3130659.482983,0.978331
7513,base,42,958379.141300,2962166.521713,0.925677
7514,base,42,993623.514172,3163562.938125,0.988613
7515,base,42,860311.621960,2401780.696915,0.750556
7516,base,42,819381.043487,2167891.677067,0.677466
7517,base,42,902623.342264,2643561.955796,0.826113
7518,base,42,959416.731660,2968095.609487,0.927530
7519,base,42,879969.011996,2514108.639976,0.785659
7520,base,42,864499.663676,2425712.363863,0.758035
7521,base,42,901604.786227,2637741.635580,0.824294
7522,base,42,889438.299014,2568218.851508,0.802568
7523,base,42,860086.638928,2400495.079589,0.750155
7524,base,42,824215.540168,2195517.372390,0.686099
7525,base,42,893563.391263,2591790.807216,0.809935
7526,base,42,953976.107828,2937006.330447,0.917814
7527,base,42,807860.332683,2102059.043904,0.656893
7528,base,42,952722.502067,2929842.868955,0.915576
7529,base,42,904850.120581,2656286.403320,0.830090
7530,base,42,947750.838805,2901433.364597,0.906698
7531,base,42,942994.815142,2874256.086527,0.898205
7532,base,42,918402.757011,2733730.040060,0.854291
7533,base,42,857087.575764,2383357.575795,0.744799
7534,base,42,862306.478403,2413179.876588,0.754119
7535,base,42,904177.413651,2652442.363722,0.828888
7536,base,42,979911.672514,3085209.557221,0.964128
7537,base,42,825806.997357,2204611.413469,0.688941
7538,base,42,908291.669139,2675952.395078,0.836235
7539,base,42,973395.519362,3047974.396353,0.952492
7540,base,42,846455.620525,2322603.545859,0.725814
7541,base,42,979131.597608,3080751.986332,0.962735
7542,base,42,825835.037612,2204771.643499,0.688991
7543,base,42,856322.490843,2378985.661960,0.743433
7544,base,42,865238.538369,2429934.504968,0.759355
7545,base,42,882858.439781,2530619.655892,0.790819
7546,base,42,891929.540839,2582454.519078,0.807017
7547,base,42,987090.275281,3126230.144466,0.976947
7548,base,42,899131.557315,2623608.898941,0.819878
7549,base,42,823645.356121,2192259.177833,0.685081
7550,base,42,811425.706914,2122432.610938,0.663260
7551,base,42,860795.782903,2404547.330873,0.751421
7552,base,42,943086.917427,2874782.385298,0.898369
7553,base,42,980557.154737,3088898.027070,0.965281
7554,base,42,854723.703270,2369849.732971,0.740578
7555,base,42,915403.210268,2716589.772958,0.848934
7556,base,42,982036.125668,3097349.289531,0.967922
7557,base,42,905066.220171,2657521.258122,0.830475
7558,base,42,983674.530353,3106711.602017,0.970847
7559,base,42,856113.245783,2377789.975903,0.743059
7560,base,42,918891.507607,2736522.900612,0.855163
7561,base,42,856316.572004,2378951.840021,0.743422
7562,base,42,950593.692139,2917678.240797,0.911774
7563,base,42,901910.014852,2639485.799157,0.824839
7564,base,42,918758.435503,2735762.488591,0.854926
7565,base,42,878923.442039,2508133.954511,0.783792
7566,base,42,910523.461230,2688705.492742,0.840220
7567,base,42,860045.633067,2400260.760383,0.750081
7568,base,42,801356.338618,2064893.363531,0.645279
7569,base,42,953887.237823,2936498.501847,0.917656
7570,base,42,954017.738884,2937244.222196,0.917889
7571,base,42,934185.139879,2823915.085021,0.882473
7572,base,42,933819.552273,2821826.012987,0.881821
7573,base,42,952796.264964,2930264.371220,0.915708
7574,base,42,955321.296235,2944693.121340,0.920217
7575,base,42,862150.018938,2412285.822504,0.753839
7576,base,42,867470.508900,2442688.622285,0.763340
7577,base,42,940189.343745,2858224.821402,0.893195
7578,base,42,856854.871750,2382027.838571,0.744384
7579,base,42,952977.623386,2931300.705066,0.916031
7580,base,42,922097.247462,2754841.414070,0.860888
7581,base,42,898840.759525,2621947.197289,0.819358
7582,base,42,984862.883675,3113502.192427,0.972969
7583,base,42,981120.624378,3092117.853587,0.966287
7584,base,42,948572.999462,2906131.425499,0.908166
7585,base,42,847985.714589,2331346.940510,0.728546
7586,base,42,895225.932952,2601291.045439,0.812903
7587,base,42,904457.507879,2654042.902166,0.829388
7588,base,42,937626.405306,2843579.458893,0.888619
7589,base,42,875490.008087,2488514.331924,0.777661
7590,base,42,989548.499658,3140277.140902,0.981337
7591,base,42,945972.809271,2891273.195832,0.903523
7592,base,42,901083.044179,2634760.252454,0.823363
7593,base,42,993139.424199,3160796.709708,0.987749
7594,base,42,809380.823080,2110747.560459,0.659609
7595,base,42,952334.367333,2927624.956186,0.914883
7596,base,42,904741.426314,2655665.293223,0.829895
7597,base,42,942381.902441,2870753.728234,0.897111
7598,base,42,764769.900401,1855828.002291,0.579946
7599,base,42,908690.017896,2678228.673689,0.836946
7600,base,42,900005.676352,2628603.864869,0.821439
7601,base,42,894015.026387,2594371.579353,0.810741
7602,base,42,953597.666521,2934843.808690,0.917139
7603,base,42,955824.973521,2947571.277266,0.921116
7604,base,42,993342.917891,3161959.530803,0.988112
7605,base,42,893896.541018,2593694.520102,0.810530
7606,base,42,825774.277436,2204424.442493,0.688883
7607,base,42,958655.876190,2963747.863941,0.926171
7608,base,42,941053.955002,2863165.457155,0.894739
7609,base,42,895274.959940,2601571.199660,0.812991
7610,base,42,977434.530900,3071054.462287,0.959705
7611,base,42,945842.224756,2890526.998606,0.903290
7612,base,42,955779.795971,2947313.119836,0.921035
7613,base,42,987987.245457,3131355.688327,0.978549
7614,base,42,970593.135580,3031960.774745,0.947488
7615,base,42,951978.625151,2925592.143717,0.914248
7616,base,42,860994.988354,2405685.647738,0.751777
7617,base,42,900923.168959,2633846.679766,0.823077
7618,base,42,987657.056934,3129468.896766,0.977959
7619,base,42,950104.419916,2914882.399519,0.910901
7620,base,42,860876.366380,2405007.807885,0.751565
7621,base,42,980533.758244,3088764.332823,0.965239
7622,base,42,889328.301310,2567590.293198,0.802372
7623,base,42,960884.605338,2976483.459075,0.930151
7624,base,42,947118.525891,2897820.147949,0.905569
7625,base,42,828267.800985,2218673.148484,0.693335
7626,base,42,912939.285217,2702510.201238,0.844534
7627,base,42,873922.380445,2479556.459686,0.774861
7628,base,42,863108.087658,2417760.500902,0.755550
7629,base,42,992552.850740,3157444.861372,0.986702
7630,base,42,775810.443824,1918916.821852,0.599662
7631,base,42,842262.221833,2298641.267615,0.718325
7632,base,42,951983.357606,2925619.186320,0.914256
7633,base,42,816030.265188,2148744.372502,0.671483
7634,base,42,799250.853801,2052862.021717,0.641519
7635,base,42,785957.781949,1976901.611136,0.617782
7636,base,42,981095.309340,3091973.196227,0.966242
7637,base,42,853725.748563,2364147.134647,0.738796
7638,base,42,898432.797264,2619615.984363,0.818630
7639,base,42,895316.546440,2601808.836798,0.813065
7640,base,42,985858.003585,3119188.591915,0.974746
7641,base,42,948573.888600,2906136.506285,0.908168
7642,base,42,946257.736723,2892901.352703,0.904032
7643,base,42,974762.385200,3055785.058286,0.954933
7644,base,42,944677.145546,2883869.403118,0.901209
7645,base,42,997989.649357,3188512.282041,0.996410
7646,base,42,878280.865474,2504462.088422,0.782644
7647,base,42,803166.478639,2075237.020792,0.648512
7648,base,42,917242.712128,2727101.212158,0.852219
7649,base,42,991656.259750,3152321.484288,0.985100
7650,base,42,958369.355447,2962110.602552,0.925660
7651,base,42,854885.675914,2370775.290937,0.740867
7652,base,42,902968.757115,2645535.754941,0.826730
7653,base,42,909724.583505,2684140.477169,0.838794
7654,base,42,993767.160895,3164383.776545,0.988870
7655,base,42,874303.183699,2481732.478278,0.775541
7656,base,42,779768.827717,1941536.158380,0.606730
7657,base,42,950167.424449,2915242.425423,0.911013
7658,base,42,917799.405576,2730282.317579,0.853213
7659,base,42,940473.098656,2859846.278032,0.893702
7660,base,42,952864.577282,2930654.727328,0.915830
7661,base,42,947316.020024,2898948.685854,0.905921
7662,base,42,861910.632213,2410917.898361,0.753412
7663,base,42,956914.356964,2953796.325509,0.923061
7664,base,42,948374.101606,2904994.866318,0.907811
7665,base,42,957358.479038,2956334.165933,0.923854
7666,base,42,878179.289145,2503881.652255,0.782463
7667,base,42,984093.076384,3109103.293621,0.971595
7668,base,42,990920.769021,3148118.680120,0.983787
7669,base,42,861764.534630,2410083.055031,0.753151
7670,base,42,946229.545831,2892740.261889,0.903981
7671,base,42,856074.161032,2377566.634469,0.742990
7672,base,42,988645.482671,3135117.043834,0.979724
7673,base,42,858047.208046,2388841.188831,0.746513
7674,base,42,817792.330956,2158813.319748,0.674629
7675,base,42,817077.235075,2154727.057571,0.673352
7676,base,42,980572.521447,3088985.836838,0.965308
7677,base,42,984138.186846,3109361.067692,0.971675
7678,base,42,947704.614789,2901169.227365,0.906615
7679,base,42,913483.143359,2705617.962051,0.845506
7680,base,42,896179.076217,2606737.578385,0.814605
7681,base,42,945331.247323,2887607.127558,0.902377
7682,base,42,942839.558302,2873368.904584,0.897928
7683,base,42,993143.383440,3160819.333944,0.987756
7684,base,42,859337.649213,2396215.138360,0.748817
7685,base,42,985922.758885,3119558.622203,0.974862
7686,base,42,951172.458933,2920985.479619,0.912808
7687,base,42,917446.184239,2728263.909937,0.852582
7688,base,42,818246.128669,2161406.449540,0.675440
7689,base,42,983875.691637,3107861.095070,0.971207
7690,base,42,896892.121619,2610812.123536,0.815879
7691,base,42,940260.070907,2858628.976613,0.893322
7692,base,42,978906.407341,3079465.184804,0.962333
7693,base,42,948622.329163,2906413.309503,0.908254
7694,base,42,799077.964119,2051874.080678,0.641211
7695,base,42,859892.449680,2399385.426746,0.749808
7696,base,42,850899.573326,2347997.561862,0.733749
7697,base,42,814910.055224,2142343.172706,0.669482
7698,base,42,993878.813801,3165021.793149,0.989069
7699,base,42,690404.042897,1430880.245125,0.447150
7700,base,42,902739.025535,2644223.003056,0.826320
7701,base,42,878870.551452,2507831.722583,0.783697
7702,base,42,987761.102935,3130063.445342,0.978145
7703,base,42,859316.534636,2396094.483636,0.748780
7704,base,42,868264.978394,2447228.447963,0.764759
7705,base,42,988965.361163,3136944.920931,0.980295
7706,base,42,961180.307336,2978173.184778,0.930679
7707,base,42,986777.331406,3124441.893750,0.976388
7708,base,42,855831.726254,2376181.292881,0.742557
7709,base,42,824909.362438,2199482.071077,0.687338
7710,base,42,915235.331325,2715630.464714,0.848635
7711,base,42,945710.705183,2889775.458186,0.903055
7712,base,42,904179.819830,2652456.113313,0.828893
7713,base,42,995288.900113,3173079.429216,0.991587
7714,base,42,817293.791878,2155964.525018,0.673739
7715,base,42,887778.343042,2558733.388809,0.799604
7716,base,42,979730.276463,3084173.008357,0.963804
7717,base,42,942048.645651,2868849.403718,0.896515
7718,base,42,792006.884884,2011467.913622,0.628584
7719,base,42,909879.572146,2685026.126550,0.839071
7720,base,42,983524.579730,3105854.741316,0.970580
7721,base,42,913029.241082,2703024.234757,0.844695
7722,base,42,987816.537347,3130380.213412,0.978244
7723,base,42,891613.071694,2580646.123966,0.806452
7724,base,42,901189.684116,2635369.623521,0.823553
7725,base,42,891105.866390,2577747.807942,0.805546
7726,base,42,893585.480196,2591917.029691,0.809974
7727,base,42,987453.674634,3128306.712197,0.977596
7728,base,42,994572.856429,3168987.751021,0.990309
7729,base,42,991552.526172,3151728.720981,0.984915
7730,base,42,995117.200154,3172098.286593,0.991281
7731,base,42,862967.808222,2416958.904124,0.755300
7732,base,42,896163.399340,2606647.996229,0.814577
7733,base,42,827414.915257,2213799.515756,0.691812
7734,base,42,947613.136600,2900646.494859,0.906452
7735,base,42,981540.437339,3094516.784796,0.967036
7736,base,42,862719.968968,2415542.679818,0.754857
7737,base,42,982575.750051,3100432.857435,0.968885
7738,base,42,950644.151044,2917966.577392,0.911865
7739,base,42,951251.413746,2921436.649975,0.912949
7740,base,42,940583.668420,2860478.105258,0.893899
7741,base,42,954763.017517,2941502.957240,0.919220
7742,base,42,985959.920730,3119770.975599,0.974928
7743,base,42,859779.259821,2398738.627549,0.749606
7744,base,42,985318.840265,3116107.658659,0.973784
7745,base,42,980104.867210,3086313.526912,0.964473
7746,base,42,988094.880984,3131970.748478,0.978741
7747,base,42,817184.507691,2155340.043950,0.673544
7748,base,42,820481.711216,2174181.206949,0.679432
7749,base,42,893499.514829,2591425.799023,0.809821
7750,base,42,933110.904264,2817776.595796,0.880555
7751,base,42,1001981.774685,3211324.426774,1.003539
7752,base,42,953174.427379,2932425.299307,0.916383
7753,base,42,995120.189810,3172115.370342,0.991286
7754,base,42,793352.281036,2019155.891634,0.630986
7755,base,42,951020.496915,2920117.125229,0.912537
7756,base,42,946600.322334,2894858.984763,0.904643
7757,base,42,813240.746496,2132804.265690,0.666501
7758,base,42,952967.140236,2931240.801351,0.916013
7759,base,42,900689.196443,2632509.693960,0.822659
7760,base,42,860364.970851,2402085.547721,0.750652
7761,base,42,968951.222603,3022578.414876,0.944556
7762,base,42,945524.191435,2888709.665344,0.902722
7763,base,42,879306.943911,2510325.393777,0.784477
7764,base,42,952632.414158,2929328.080905,0.915415
7765,base,42,916172.736463,2720987.065504,0.850308
7766,base,42,857811.275292,2387493.001670,0.746092
7767,base,42,886968.658788,2554106.621643,0.798158
7768,base,42,981110.215748,3092058.375703,0.966268
7769,base,42,956798.539621,2953134.512118,0.922855
7770,base,42,982474.482089,3099854.183364,0.968704
7771,base,42,857357.419192,2384899.538243,0.745281
7772,base,42,949218.183505,2909818.191456,0.909318
7773,base,42,913632.820821,2706473.261833,0.845773
7774,base,42,951042.814110,2920244.652054,0.912576
7775,base,42,878478.246112,2505589.977785,0.782997
7776,base,42,946557.210399,2894612.630849,0.904566
7777,base,42,919157.170564,2738040.974651,0.855638
7778,base,42,917403.951541,2728022.580232,0.852507
7779,base,42,988249.988200,3132857.075427,0.979018
7780,base,42,979683.616218,3083906.378389,0.963721
7781,base,42,864359.211301,2424909.778864,0.757784
7782,base,42,950053.532146,2914591.612262,0.910810
7783,base,42,986415.457442,3122374.042528,0.975742
7784,base,42,955451.880269,2945439.315820,0.920450
7785,base,42,906359.442572,2664911.100409,0.832785
7786,base,42,892934.262841,2588195.787662,0.808811
7787,base,42,768853.621424,1879163.550996,0.587239
7788,base,42,827945.190626,2216829.660723,0.692759
7789,base,42,981004.743047,3091455.674552,0.966080
7790,base,42,938197.323353,2846841.847731,0.889638
7791,base,42,884167.511675,2538100.066715,0.793156
7792,base,42,890115.400673,2572088.003844,0.803778
7793,base,42,885791.917639,2547382.386507,0.796057
7794,base,42,857373.964747,2384994.084267,0.745311
7795,base,42,805294.845812,2087399.118927,0.652312
7796,base,42,944070.357589,2880402.043366,0.900126
7797,base,42,946470.584296,2894117.624550,0.904412
7798,base,42,975256.945351,3058611.116293,0.955816
7799,base,42,901648.399348,2637990.853416,0.824372
7800,base,42,894741.831294,2598524.750249,0.812039
7801,base,42,869980.825120,2457033.286398,0.767823
7802,base,42,915219.936652,2715542.495157,0.848607
7803,base,42,948337.833723,2904787.621277,0.907746
7804,base,42,857514.799689,2385798.855364,0.745562
7805,base,42,874192.705608,2481101.174905,0.775344
7806,base,42,824624.029127,2197851.595011,0.686829
7807,base,42,869807.622831,2456043.559032,0.767514
7808,base,42,918472.108234,2734126.332766,0.854414
7809,base,42,953151.810889,2932296.062221,0.916343
7810,base,42,952990.100414,2931372.002368,0.916054
7811,base,42,958254.438092,2961453.931953,0.925454
7812,base,42,898908.048338,2622331.704790,0.819479
7813,base,42,948641.866513,2906524.951500,0.908289
7814,base,42,866140.023115,2435085.846373,0.760964
7815,base,42,978182.703167,3075329.732380,0.961041
7816,base,42,949780.672021,2913032.411546,0.910323
7817,base,42,958615.673478,2963518.134157,0.926099
7818,base,42,909381.094827,2682177.684725,0.838181
7819,base,42,879291.889119,2510239.366396,0.784450
7820,base,42,823880.071557,2193600.408897,0.685500
7821,base,42,941443.776789,2865393.010223,0.895435
7822,base,42,845791.651399,2318809.436563,0.724628
7823,base,42,955834.274661,2947624.426633,0.921133
7824,base,42,982494.392800,3099967.958855,0.968740
7825,base,42,859417.871823,2396673.553276,0.748960
7826,base,42,986503.092438,3122874.813929,0.975898
7827,base,42,990702.395353,3146870.830591,0.983397
7828,base,42,820918.383755,2176676.478598,0.680211
7829,base,42,994307.614758,3167472.084331,0.989835
7830,base,42,983853.106332,3107732.036184,0.971166
7831,base,42,983763.541161,3107220.235208,0.971006
7832,base,42,952967.950834,2931245.433335,0.916014
7833,base,42,943572.910849,2877559.490566,0.899237
7834,base,42,971414.748786,3036655.707347,0.948955
7835,base,42,894614.777099,2597798.726280,0.811812
7836,base,42,999053.032049,3194588.754566,0.998309
7837,base,42,729158.701911,1652335.439492,0.516355
7838,base,42,956771.550414,2952980.288080,0.922806
7839,base,42,848485.042231,2334200.241318,0.729438
7840,base,42,950187.599844,2915357.713392,0.911049
7841,base,42,848289.455060,2333082.600343,0.729088
7842,base,42,997213.334648,3184076.197987,0.995024
7843,base,42,896312.978631,2607502.735034,0.814845
7844,base,42,895595.101549,2603400.580279,0.813563
7845,base,42,951360.182095,2922058.183402,0.913143
7846,base,42,890387.109873,2573640.627847,0.804263
7847,base,42,860816.736281,2404667.064462,0.751458
7848,base,42,954561.642326,2940352.241863,0.918860
7849,base,42,866442.777718,2436815.872673,0.761505
7850,base,42,949065.699694,2908946.855395,0.909046
7851,base,42,890348.439930,2573419.656740,0.804194
7852,base,42,909465.423066,2682659.560379,0.838331
7853,base,42,868071.920810,2446125.261770,0.764414
7854,base,42,911772.650520,2695843.717258,0.842451
7855,base,42,943782.853357,2878759.162042,0.899612
7856,base,42,948826.700320,2907581.144685,0.908619
7857,base,42,729012.243271,1651498.532980,0.516093
7858,base,42,943022.289640,2874413.083656,0.898254
7859,base,42,741523.886701,1722993.638289,0.538436
7860,base,42,944441.283728,2882521.621303,0.900788
7861,base,42,984950.731048,3114004.177418,0.973126
7862,base,42,983036.122824,3103063.558993,0.969707
7863,base,42,954396.361430,2939407.779601,0.918565
7864,base,42,995205.901772,3172605.152982,0.991439
7865,base,42,908637.505927,2677928.605300,0.836853
7866,base,42,863569.172465,2420395.271228,0.756374
7867,base,42,975686.694678,3061066.826731,0.956583
7868,base,42,947915.038488,2902371.648505,0.906991
7869,base,42,957275.863710,2955862.078343,0.923707
7870,base,42,992155.094420,3155171.968115,0.985991
7871,base,42,944455.357750,2882602.044288,0.900813
7872,base,42,981647.395773,3095127.975843,0.967227
7873,base,42,863490.522395,2419945.842260,0.756233
7874,base,42,947048.577858,2897420.444901,0.905444
7875,base,42,981791.016653,3095948.666586,0.967484
7876,base,42,911109.764905,2692055.799456,0.841267
7877,base,42,945008.193670,2885761.106688,0.901800
7878,base,42,893620.654885,2592118.027914,0.810037
7879,base,42,910786.904177,2690210.881014,0.840691
7880,base,42,942787.627356,2873072.156319,0.897835
7881,base,42,946187.832108,2892501.897760,0.903907
7882,base,42,905150.539522,2658003.082981,0.830626
7883,base,42,953271.764462,2932981.511212,0.916557
7884,base,42,995240.784054,3172804.480309,0.991501
7885,base,42,855802.521064,2376014.406082,0.742505
7886,base,42,945466.727583,2888381.300474,0.902619
7887,base,42,943314.965232,2876085.515610,0.898777
7888,base,42,997708.037266,3186903.070091,0.995907
7889,base,42,897684.411263,2615339.492933,0.817294
7890,base,42,889201.555095,2566866.029114,0.802146
7891,base,42,984972.116375,3114126.379286,0.973164
7892,base,42,958370.053961,2962114.594064,0.925661
7893,base,42,988159.622428,3132340.699586,0.978856
7894,base,42,907098.140491,2669132.231374,0.834104
7895,base,42,949516.626297,2911523.578843,0.909851
7896,base,42,912618.339773,2700676.227276,0.843961
7897,base,42,954470.377039,2939830.725937,0.918697
7898,base,42,996985.742033,3182775.668758,0.994617
7899,base,42,877471.236937,2499835.639639,0.781199
7900,base,42,950977.446106,2919871.120606,0.912460
7901,base,42,805972.966732,2091274.095613,0.653523
7902,base,42,819031.220584,2165892.689050,0.676841
7903,base,42,990800.563326,3147431.790437,0.983572
7904,base,42,917032.979730,2725902.741314,0.851845
7905,base,42,915590.597200,2717660.555426,0.849269
7906,base,42,987466.368715,3128379.249800,0.977619
7907,base,42,944417.728710,2882387.021200,0.900746
7908,base,42,985124.216118,3114995.520677,0.973436
7909,base,42,984662.359513,3112356.340072,0.972611
7910,base,42,951825.824470,2924718.996972,0.913975
7911,base,42,982280.995672,3098748.546695,0.968359
7912,base,42,953439.926356,2933942.436322,0.916857
7913,base,42,990871.364044,3147836.365964,0.983699
7914,base,42,962663.741102,2986649.949156,0.933328
7915,base,42,953855.028463,2936314.448359,0.917598
7916,base,42,982134.451111,3097911.149203,0.968097
7917,base,42,852184.331324,2355339.036138,0.736043
7918,base,42,858471.436653,2391265.352302,0.747270
7919,base,42,947093.759707,2897678.626899,0.905525
7920,base,42,959448.942272,2968279.670126,0.927587
7921,base,42,948312.920464,2904645.259795,0.907702
7922,base,42,763512.003921,1848640.022403,0.577700
7923,base,42,943008.944098,2874336.823418,0.898230
7924,base,42,940967.611681,2862672.066748,0.894585
7925,base,42,860982.045496,2405611.688547,0.751754
7926,base,42,828190.334226,2218230.481293,0.693197
7927,base,42,954659.051239,2940908.864221,0.919034
7928,base,42,923248.538514,2761420.220082,0.862944
7929,base,42,954313.304371,2938933.167837,0.918417
7930,base,42,899318.303646,2624676.020837,0.820211
7931,base,42,982624.327028,3100710.440159,0.968972
7932,base,42,952811.306203,2930350.321158,0.915734
7933,base,42,767532.158423,1871612.333848,0.584879
7934,base,42,948130.576678,2903603.295306,0.907376
7935,base,42,883052.079942,2531726.171096,0.791164
7936,base,42,865616.088643,2432091.935104,0.760029
7937,base,42,955240.883298,2944233.618848,0.920073
7938,base,42,905610.880454,2660633.602593,0.831448
7939,base,42,941080.196235,2863315.407055,0.894786
7940,base,42,819334.561922,2167626.068124,0.677383
7941,base,42,915108.504918,2714905.742388,0.848408
7942,base,42,919425.350489,2739573.431366,0.856117
7943,base,42,951048.489858,2920277.084904,0.912587
7944,base,42,870357.575044,2459186.143109,0.768496
7945,base,42,949937.898158,2913930.846617,0.910603
7946,base,42,951329.931986,2921885.325636,0.913089
7947,base,42,950195.930884,2915405.319337,0.911064
7948,base,42,907909.450680,2673768.289602,0.835553
7949,base,42,948045.860791,2903119.204521,0.907225
7950,base,42,948294.857215,2904542.041226,0.907669
7951,base,42,983170.853188,3103833.446789,0.969948
7952,base,42,864126.808820,2423581.764685,0.757369
7953,base,42,856117.694368,2377815.396389,0.743067
7954,base,42,917125.071717,2726428.981239,0.852009
7955,base,42,955733.630270,2947049.315829,0.920953
7956,base,42,984041.504254,3108808.595735,0.971503
7957,base,42,937069.113402,2840394.933726,0.887623
7958,base,42,955606.370130,2946322.115026,0.920726
7959,base,42,822598.629243,2186277.881391,0.683212
7960,base,42,957102.880181,2954873.601037,0.923398
7961,base,42,825025.746244,2200147.121394,0.687546
7962,base,42,909665.279473,2683801.596991,0.838688
7963,base,42,949895.142736,2913686.529921,0.910527
7964,base,42,916327.664071,2721872.366120,0.850585
7965,base,42,891512.290261,2580070.230062,0.806272
7966,base,42,952191.043229,2926805.961308,0.914627
7967,base,42,939141.016449,2852234.379710,0.891323
7968,base,42,977349.395004,3070567.971450,0.959552
7969,base,42,987168.753930,3126678.593883,0.977087
7970,base,42,941246.904891,2864268.027951,0.895084
7971,base,42,863858.011003,2422045.777160,0.756889
7972,base,42,983891.907842,3107953.759095,0.971236
7973,base,42,983236.505577,3104208.603297,0.970065
7974,base,42,824323.437336,2196133.927633,0.686292
7975,base,42,983817.539595,3107528.797684,0.971103
7976,base,42,904722.027000,2655554.439997,0.829861
7977,base,42,917165.289835,2726658.799059,0.852081
7978,base,42,853092.572975,2360528.988426,0.737665
7979,base,42,785823.740696,1976135.661122,0.617542
7980,base,42,946519.659717,2894398.055524,0.904499
7981,base,42,985265.311340,3115801.779084,0.973688
7982,base,42,845308.387230,2316047.927029,0.723765
7983,base,42,996053.925709,3177451.004051,0.992953
7984,base,42,937617.516701,2843528.666865,0.888603
7985,base,42,865537.078854,2431640.450596,0.759888
7986,base,42,981873.164457,3096418.082609,0.967631
7987,base,42,952341.813247,2927667.504268,0.914896
7988,base,42,809254.202642,2110024.015095,0.659383
7989,base,42,945642.162445,2889383.785397,0.902932
7990,base,42,856471.314427,2379836.082442,0.743699
7991,base,42,890637.570119,2575071.829252,0.804710
7992,base,42,950876.785144,2919295.915110,0.912280
7993,base,42,898529.309026,2620167.480146,0.818802
7994,base,42,946387.029126,2893640.166437,0.904263
7995,base,42,953101.868801,2932010.678863,0.916253
7996,base,42,947056.605683,2897466.318187,0.905458
7997,base,42,974490.956649,3054234.037992,0.954448
7998,base,42,894207.253493,2595470.019958,0.811084
7999,base,42,914028.615901,2708734.948007,0.846480
8000,base,42,855732.662099,2375615.211997,0.742380
8001,base,42,896764.508898,2610082.907986,0.815651
8002,base,42,847489.895431,2328513.688175,0.727661
8003,base,42,852215.127826,2355515.016149,0.736098
8004,base,42,949471.297803,2911264.558876,0.909770
8005,base,42,943342.669325,2876243.824716,0.898826
8006,base,42,976382.671575,3065043.837574,0.957826
8007,base,42,947646.705161,2900838.315206,0.906512
8008,base,42,801628.378534,2066447.877339,0.645765
8009,base,42,945583.806896,2889050.325120,0.902828
8010,base,42,898920.288765,2622401.650083,0.819501
8011,base,42,950570.224278,2917544.138731,0.911733
8012,base,42,984049.104991,3108852.028521,0.971516
8013,base,42,900201.110189,2629720.629649,0.821788
8014,base,42,906275.764284,2664432.938764,0.832635
8015,base,42,882689.417727,2529653.815584,0.790517
8016,base,42,948224.530383,2904140.173617,0.907544
8017,base,42,862704.112769,2415452.072964,0.754829
8018,base,42,958724.053456,2964137.448319,0.926293
8019,base,42,792557.776155,2014615.863742,0.629567
8020,base,42,888765.500055,2564374.286030,0.801367
8021,base,42,888218.043124,2561245.960708,0.800389
8022,base,42,878480.837906,2505604.788034,0.783001
8023,base,42,980097.267987,3086270.102785,0.964459
8024,base,42,989590.071393,3140514.693676,0.981411
8025,base,42,762178.480040,1841019.885945,0.575319
8026,base,42,961501.811045,2980010.348830,0.931253
8027,base,42,856847.496016,2381985.691518,0.744371
8028,base,42,983288.896592,3104507.980525,0.970159
8029,base,42,862030.805978,2411604.605587,0.753626
8030,base,42,722909.656380,1616626.607888,0.505196
8031,base,42,951374.838128,2922141.932160,0.913169
8032,base,42,989277.661199,3138729.492568,0.980853
8033,base,42,961254.216890,2978595.525085,0.930811
8034,base,42,866783.861669,2438764.923824,0.762114
8035,base,42,912472.948772,2699845.421557,0.843702
8036,base,42,902930.078159,2645314.732336,0.826661
8037,base,42,885475.110640,2545572.060798,0.795491
8038,base,42,822050.887033,2183147.925901,0.682234
8039,base,42,849239.626882,2338512.153610,0.730785
8040,base,42,823759.799870,2192913.142111,0.685285
8041,base,42,857480.864144,2385604.937965,0.745502
8042,base,42,950190.355193,2915373.458247,0.911054
8043,base,42,784482.032726,1968468.758433,0.615146
8044,base,42,862139.321198,2412224.692558,0.753820
8045,base,42,990283.803455,3144478.876887,0.982650
8046,base,42,981983.348235,3097047.704200,0.967827
8047,base,42,954070.640890,2937546.519371,0.917983
8048,base,42,865359.278859,2430624.450625,0.759570
8049,base,42,855355.140377,2373457.945012,0.741706
8050,base,42,989000.506846,3137145.753408,0.980358
